iter	MAPE
445	0.007884257517
446	0.007883137198
447	0.007882292061
448	0.007881486945
449	0.007879846816
450	0.007878641588
451	0.007877667036
452	0.007876760783
453	0.007874746846
454	0.0078732454	0.455	0.0078725455	0.456	0.007871343331
457	0.007870333791
458	0.007867849953
459	0.007865616462
460	0.007864726374
461	0.007863262181
462	0.007862853774
463	0.007861996091
464	0.007861412878
465	0.00785994503
466	0.007858970466
467	0.007858513837
468	0.007857810894
469	0.007856868955
470	0.007855965723
471	0.007854598249
472	0.007853202544
473	0.007852273865
474	0.00785079995
475	0.007849443619
476	0.007848666241
477	0.007847473129
478	0.007846842752
479	0.007846069884
480	0.007845445592
481	0.007844939132
482	0.007843960106
483	0.007842819307
484	0.007841722275
485	0.007841025913
486	0.007839528161
487	0.007838661939
488	0.007837578697
489	0.007836756118
490	0.00783575792
491	0.007834833784
492	0.007833964363
493	0.007833207479
494	0.007832715925
495	0.007831383925
496	0.007830296383
497	0.007829471597
498	0.007828131621
499	0.007827315487
500	0.007825532792
501	0.007824911329
502	0.007823924996
503	0.007823172292
504	0.00782256668
505	0.007821157133
506	0.007819722814
507	0.007817882914
508	0.007816149206
509	0.007815089937
510	0.007814093982
511	0.007812609987
512	0.007811411312
513	0.007810677559
514	0.007809616902
515	0.007808882804
516	0.007808453903
517	0.007808209573
518	0.007807506726
519	0.007805867082
520	0.007805072393
521	0.007804213737
522	0.007803670498
523	0.007802452661
524	0.00780164606
525	0.007801087589
526	0.007800322021
527	0.007799284089
528	0.007798627584
529	0.007798132162
530	0.007797701584
531	0.007796631691
532	0.007795845434
533	0.007794821647
534	0.007793837369
535	0.007793292852
536	0.007791711824
537	0.007790088941
538	0.007789214566
539	0.00778798663
540	0.007787234565
541	0.007786305658
542	0.007786005398
543	0.007785381887
544	0.007784696185
545	0.007783292236
546	0.007782509085
547	0.007781417087
548	0.007780779703
549	0.007779879549
550	0.007779345216
551	0.007778758699
552	0.007777912219
553	0.007777091388
554	0.007776196586
555	0.007774780262
556	0.007773611722
557	0.00777287265
558	0.007772036176
559	0.007771223113
560	0.00776969547
561	0.007769043859
562	0.007768305716
563	0.007767466311
564	0.00776677935
565	0.007766080006
566	0.007765242063
567	0.007764668457
568	0.007763941746
569	0.007763294473
570	0.007762602644
571	0.007762040186
572	0.007761133294
573	0.007760082313
574	0.007759484692
575	0.007759129206
576	0.007758260081
577	0.007757648958
578	0.007757176588
579	0.00775663235
580	0.007755419274
581	0.007754976989
582	0.007754277218
583	0.007753804585
584	0.007753149765
585	0.007752633391
586	0.007751774549
587	0.007751188303
588	0.007750089466
589	0.007749420592
590	0.007748349194
591	0.007747651293
592	0.007747033223
593	0.007745847944
594	0.007745260259
595	0.007744399093
596	0.007744011498
597	0.007743375922
598	0.007742741492
599	0.007741911244
600	0.0077404744
601	0.007739616664
602	0.007738894493
603	0.007738112721
604	0.007737295244
605	0.007736567727
606	0.007736006786
607	0.007734837199
608	0.007733817372
609	0.007732361683
610	0.007731797063
611	0.007731243922
612	0.007730558918
613	0.007729684741
614	0.007728851294
615	0.00772779564
616	0.007726927492
617	0.007726270881
618	0.00772552526
619	0.00772453761
620	0.007722959828
621	0.007722429665
622	0.00772063403
623	0.007720266078
624	0.007719025499
625	0.007718689735
626	0.00771801684
627	0.00771743009
628	0.007716832097
629	0.007715807259
630	0.007714869357
631	0.007714205855
632	0.007713318828
633	0.007712690923
634	0.007711512964
635	0.007710768372
636	0.007710128466
637	0.007709852896
638	0.007709192656
639	0.007708378155
640	0.007707573653
641	0.007706576466
642	0.007706000428
643	0.007705260315
644	0.007704288915
645	0.007703786407
646	0.007702419108
647	0.007701300949
648	0.007700821477
649	0.00769912942
650	0.007698400819
651	0.007697479254
652	0.007696652	0.0653	0.007695653	0.0654	0655	0.0654	0.0655	0.007694449023
656	0.007693813621
657	0.007693031745
658	0659	0.00767148659	0660	0.00767094660	0661	0.00767029661	0662	0.00766977662	0663	0.00766911663	664	0.00663	0.0664	665	0.00664	0.0665	666	0.00665	0.0666667	0.00666	0.006668	0.0076667	0.006669	0.0076668	0.00669	0.007684722953
6671	0.00766404626
672	0.007663135695
673	0.007662376771
674	0.007661722179
675	0.00766118298
676	0.00766675	0.00677	0.007660260156
678	0.007659701317
679	0.007659242168
680	0.007658429447
681	0.007657572423
682	0.007656948684
683	0.00765682	0.0684	0.007654683	0.0685	0.00765684	0.00686	0.0076685	0.007687	0.0076686	0.007688	0.0076687	0.007689	0.0076688	0.007690	0.0076689	0.007691	0.0076690	0.0692	0.007648691	0.0693	0.007647667379
694	0.00764690623
695	0.007646366624
696	0.007645657966
697	0.00764497146
698	0.007644494373
699	0.00764399817
700	0.007642387569
701	0.007641720588
702	0.007640884014
703	0.007640256849
704	0.007639684453
705	0.007639110202
706	0.007638361402
707	0.007637603715
708	0.007636988437
709	0.007636125328
710	0.007634509471
711	0.007633832963
712	0.007632654331
713	0.007632080937
714	0.007631456497
715	0.007630659294
716	0.007630015045
717	0.007629189301
718	0.00762717	0.00719	0.0076718	0.007720	0.0076719	0.007721	0.0076720	0.00722	0.00762721	0.00723	0.00762722	0.00724	0.0076723	0.007725	0.007623370797
726	0.007622958372
727	0.007622357248
728	0.007621867383
729	0.007621086686
730	0.00762062275
731	0.007620225722
732	0.007619644755
733	0.007619215303
734	0.007618837644
735	0.007618191979
736	0.007617653224
737	0.007616912768
738	0.007616365684
739	0.007615779076
740	0.007615318402
741	0.007614584108
742	0.007614045454
743	0.007613473914
744	0.007612946988
745	0.007612098541
746	0.007611757504
747	0.007611091716
748	0.007610762624
749	0.007609732781
750	0.007608805679
751	0.00760788519
752	0.007607456057
753	0.007607133532
754	0.007606689806
755	0.007606276351
756	0.007606047661
757	0.007605574451
758	0.007605019316
759	0.007604448985
760	0.007603671589
761	0.007602998035
762	0.0076761	0.007763	0.0076762	0.007764	0.0076763	0.0765	0.007600764	0.0766	0.007599599128
767	0.007598929596
768	0.00759842188
769	0.007597408148
770	0.0075965849
771	0.00759604770772	0.0075954838771773	0.0075948990772774	0.0075945110773775	0.0075939155774776	0.0075931504775777	0.007592793776	778	0.007592377777	779	0.007591995778	780	0.007591569779	781	0.007590640780	782	0.007590087781	783	0.00758961782	0784	0.0075890783	0.785	0.0075886784	0.786	0.00758829701
787	0.007587123103
788	0.007586211457
789	0.007585546558
790	0.00758498179
791	0.007584437777
792	0.007583832206
793	0.007583190836
794	0.007582799388
795	0.007581496843
796	0.007581227643
797	0.007579852153
798	0.007579138976
799	0.00757863798	0800	0.00757827799	0801	0.007577842427
802	0.007577421454
803	0.00757685802	0804	0.007576586204
805	0.007576058904
806	0.007575398309
807	0.007574774365
808	0.00757409807	0809	0.00757364808	0810	0.007573168441
811	0.0075725810	0.812	0.00757199327
813	0.007571475088
814	0.007571209854
815	0.00757059196
816	0.007570011002
817	0.007569410029
818	0.007568727752
819	0.007568271406
820	0.007567656323
821	0.007567059164
822	0.007566520038
823	0.007566204405
824	0.0075653093
825	0.007564920743
826	0.007564526096
827	0.007564087767
828	0.007563434065
829	0.007562904513
830	0.007562537572
831	0.007561948676
832	0.007561772938
833	0.007561049386
834	0.007560863196
835	0.007560579862
836	0.007560004751
837	0.007559801524
838	0.007559378239
839	0.007558754441
840	0.007558339921
841	0.007557613494
842	0.007557264387
843	0.007556940935
844	0.007556582011
845	0.007556031114
846	0.00755562031
847	0.007554793667
848	0.007554557197
849	0.007553570133
850	0.007553100554
851	0.007552546893
852	0.007552103851	853	0.007551469852	854	0.007551012853	855	0.007550654926
856	0.00755004286
857	0.007549540044
858	0.007549121572
859	0.007548474404
860	0.007547831992
861	0.007547419499
862	0.00754685015
863	0.007546427079
864	0.007545890694
865	0.00754531826
866	0.007544411889
867	0.007544143759
868	0.007543255148
869	0.007542792314
870	0.007542566152
871	0.007541907485
872	0.007541635123
873	0.007541245263
874	0.007540704262
875	0.007540030157
876	0.007539501872
877	0.007538934302
878	0.007538429313
879	0.00753788471
880	0.007537497918
881	0.007536952223
882	0.007536371334
883	0.007535284039
884	0.007534930279
885	0.007534587852
886	0.007534339388
887	0.007534061786
888	0.007533622361
889	0.007533214577
890	0.00753254379
891	0.007532335543
892	0.007531969961
893	0.00753892	0.00894	0.00753893	0.00895	0.007530273785
896	0.007529784213
897	0.0075896	0.007898	0.0075897	0.007899	0.007898	0.0075900	0.007899	0.0075901	0.007900	0.0075902	0.007901	0.0075903	0.00902	0.00755904	0.00903	0.00755905	0.007526380591
906	0.007525659997
907	0.00752493688
908	0.007524648516
909	0.007524176474
910	0.007524069129
911	0.00752374096
912	0.007523378908
913	0.007523118311
914	0.007522621409
915	0.007522165899
916	0.007521880964
917	0.007521532725
918	0.007521269109
919	0.007520487999
920	0.007519983699
921	0.007519793586
922	0.007519612326
923	0.007519271503
924	0.007519079013
925	0.007518780906
926	0.007518116574
927	0.00751784849
928	0.007517513166
929	0.007517248494
930	0.007516951982
931	0.007516672608
932	0.007516360222
933	0.007515824393
934	0.007515177737
935	0.007514887949
936	0.007514631738
937	0.007514373567
938	0.00751399312
939	0.007513582015
940	0.007513264349
941	0.007513000345
942	0.007512658555
943	0.007512437999
944	0.007511809558
945	0.007511031694
946	0.007510849565
947	0.007510372438
948	0.00750992027
949	0.007509631259
950	0.007509012178
951	0.007508587713
952	0.007508134389
953	0.007507614117
954	0.007507294888
955	0.007506921246
956	0.007506254166
957	0.007505829251
958	0.007505114567
959	0.007504782777
960	0.007504435785
961	0.007503973271
962	0.007503689713
963	0.007503304697
964	0.007503000323
965	0.00750267761
966	0.007502299801
967	0.007501504144
968	0.007500885847
969	0.007500532504
970	0.007499801968
971	0.00749928381
972	0.007498900741
973	0.007498413885
974	0.007497702441
975	0.007497209894
976	0.007496739218
977	0.007496274568
978	0.007495749763
979	0.007495196116
980	0.007494789023
981	0.007494405991
982	0.007494092446
983	0.00749357118
984	0.007492695316
985	0.007492317883
986	0.007491964634
987	0.007491327143
988	0.007490831473
989	0.007490453907
990	0.00748991678
991	0.007489318753
992	0.007488688862
993	0.007488262515
994	0.007487659109
995	0.007487333563
996	0.007487040725
997	0.007486763322
998	0.00748632643
999	0.007485920538
1000	0.007485671058
1001	0.007484705293
1002	0.0074843165
1003	0.007483895701
1004	0.007483487748
1005	0.007483011397
1006	0.007482521482
1007	0.007482036691
1008	0.007481747807
1009	0.007481506495
1010	0.007481121608
1011	0.007480677428
1012	0.007480085165
1013	0.007479617181
1014	0.007479146735
1015	0.007478692727
1016	0.007478157615
1017	0.007477648942
1018	0.007477376114
1019	0.007476896302
1020	0.007476588622
1021	0.00747601185
1022	0.007475796718
1023	0.007475529162
1024	0.007475224712
1025	0.007474995712
1026	0.007474710489
1027	0.00747438811
1028	0.007474089492
1029	0.007473627299
1030	0.007473209473
1031	0.007472758882
1032	0.007472303749
1033	0.007471198651
1034	0.007470420611
1035	0.007470165933
1036	0.007469742803
1037	0.007469362954
1038	0.007469015569
1039	0.007468249216
1040	0.007467831996
1041	0.007467170968
1042	0.007466903073
1043	0.007466405356
1044	0.007466258243
1045	0.007465460717
1046	0.007464839555
1047	0.00746447173
1048	0.007463969151
1049	0.007463595848
1050	0.007463134247
1051	0.007462773303
1052	0.007462123249
1053	0.00746163282
1054	0.007461305234
1055	0.007460965316
1056	0.007460674999
1057	0.007460074875
1058	0.007459691882
1059	0.007459228605
1060	0.007458709903
1061	0.007457831415
1062	0.00745734924
1063	0.007457006948
1064	0.007456541374
1065	0.007456039285
1066	0.007455608945
1067	0.007455195894
1068	0.007454748584
1069	0.007454401883
1070	0.007454031541
1071	0.007453599735
1072	0.007453201964
1073	0.00745280068
1074	0.007452556493
1075	0.00745238939
1076	0.007452047491
1077	0.007451637512
1078	0.007451208568
1079	0.007450709023
1080	0.007450014068
1081	0.007449592039
1082	0.007449252909
1083	0.007448946561
1084	0.00744848238
1085	0.007447982256
1086	0.007447686184
1087	0.00744685525
1088	0.007446324395
1089	0.00744593738
1090	0.00744547702
1091	0.007444778562
1092	0.007444471431
1093	0.007444022091
1094	0.007443569572
1095	0.007443199509
1096	0.007442841659
1097	0.007442529001
1098	0.007442099475
1099	0.00744158009
1100	0.007441415678
1101	0.007441196841
1102	0.007440717323
1103	0.007440221915
1104	0.007439919915
1105	0.007439545982
1106	0.007439081957
1107	0.00743891245
1108	0.007438658258
1109	0.007438420622
1110	0.007438028497
1111	0.007437762427
1112	0.007437518081
1113	0.007437038036
1114	0.00743672135
1115	0.007436407448
1116	0.007435862881
1117	0.007435580242
1118	0.007435155999
1119	0.007434773158
1120	0.007434377001
1121	0.00743398496
1122	0.007433699153
1123	0.007433456773
1124	0.00743305936
1125	0.007432734977
1126	0.007432457825
1127	0.007432082362
1128	0.007431769733
1129	0.007431289691
1130	0.007430941853
1131	0.007430690422
1132	0.007430115756
1133	0.00742980252
1134	0.007429579877
1135	0.007429226316
1136	0.007428823615
1137	0.00742858455
1138	0.007427945161
1139	0.007427727553
1140	0.007427187648
1141	0.007426865503
1142	0.007426545065
1143	0.007426213673
1144	0.007425746118
1145	0.007425626263
1146	0.007425083871
1147	0.00742494107
1148	0.007424574568
1149	0.007424241571
1150	0.007423637183
1151	0.007423080785
1152	0.007422827133
1153	0.007422553301
1154	0.00742211081
1155	0.007421855106
1156	0.007421412603
1157	0.007420302231
1158	0.007419909409
1159	0.007419614952
1160	0.007419239555
1161	0.007418807093
1162	0.007418330774
1163	0.00741779113
1164	0.007417008972
1165	0.007416611405
1166	0.007416242087
1167	0.00741599108
1168	0.007415721839
1169	0.007415476626
1170	0.007414988942
1171	0.007414612988
1172	0.007414295509
1173	0.007414065379
1174	0.007413710204
1175	0.007413170876
1176	0.00741269869
1177	0.007412327893
1178	0.007411558082
1179	0.007411282985
1180	0.007410907976
1181	0.007410505115
1182	0.007410004335
1183	0.007409518977
1184	0.007409124414
1185	0.007408884179
1186	0.007408641906
1187	0.007408378265
1188	0.007407679845
1189	0.007407310338
1190	0.007406768684
1191	0.007406326511
1192	0.007405828669
1193	0.00740560249
1194	0.007405277063
1195	0.007404896142
1196	0.007404482073
1197	0.007404287515
1198	0.007404160208
1199	0.007403877731
1200	0.007403675596
1201	0.007403376173
1202	0.007403039657
1203	0.007402783944
1204	0.007402477565
1205	0.007402103931
1206	0.007401941819
1207	0.007401416491
1208	0.007400696961
1209	0.007400215104
1210	0.007399782769
1211	0.007399448065
1212	0.007399181143
1213	0.007398566506
1214	0.007398290049
1215	0.007397922741
1216	0.007397636739
1217	0.00739742069
1218	0.007397019983
1219	0.007396577242
1220	0.007396303134
1221	0.007396047781
1222	0.007395885217
1223	0.007395560422
1224	0.007395347602
1225	0.007395071884
1226	0.007394920539
1227	0.007394572148
1228	0.007394308478
1229	0.007393806688
1230	0.007393422673
1231	0.007393136093
1232	0.007392994704
1233	0.007392518537
1234	0.007392155233
1235	0.007391762316
1236	0.007391509263
1237	0.007391134819
1238	0.007390462817
1239	0.00739013915
1240	0.007389864414
1241	0.007389433612
1242	0.007389066773
1243	0.007388728375
1244	0.007388229039
1245	0.00738776369
1246	0.007387376847
1247	0.007387065583
1248	0.007386843306
1249	0.007386568961
1250	0.007385836178
1251	0.007385569668
1252	0.00738534476
1253	0.007385046522
1254	0.007384864552
1255	0.00738450905
1256	0.007384256093
1257	0.007383951891
1258	0.007383688604
1259	0.007383381781
1260	0.007382978452
1261	0.007382453673
1262	0.007382096743
1263	0.007381561453
1264	0.007381061641
1265	0.007380739502
1266	0.007380291376
1267	0.007380101839
1268	0.007379480489
1269	0.007379342981
1270	0.007378814101
1271	0.007378485316
1272	0.007378100834
1273	0.007377779205
1274	0.007377349677
1275	0.007377061916
1276	0.007376805005
1277	0.00737645352
1278	0.007375882524
1279	0.007375709683
1280	0.007375448898
1281	0.007374950151
1282	0.007374404453
1283	0.007373957552
1284	0.007373795963
1285	0.007373427797
1286	0.007372845361
1287	0.007372523368
1288	0.00737221633
1289	0.007371801131
1290	0.007371385584
1291	0.007371158752
1292	0.007370944784
1293	0.007370746919
1294	0.007370467053
1295	0.007369746285
1296	0.007369375677
1297	0.007368943571
1298	0.007368318855
1299	0.007367938541
1300	0.007367584653
1301	0.007367118001
1302	0.007366632113
1303	0.007365986452
1304	0.007365728657
1305	0.007365384776
1306	0.00736523979
1307	0.007365002538
1308	0.007364441669
1309	0.007364210832
1310	0.00736366858
1311	0.007363367507
1312	0.007362936685
1313	0.007362565016
1314	0.007362467051
1315	0.007362029304
1316	0.007361744249
1317	0.007360954295
1318	0.007360630133
1319	0.007360488453
1320	0.007360170521
1321	0.007359798307
1322	0.007359610918
1323	0.007359519243
1324	0.007358789322
1325	0.007358658268
1326	0.007358214215
1327	0.007358019944
1328	0.007357744255
1329	0.007357380285
1330	0.007357056863
1331	0.007356875902
1332	0.007356437
1333	0.007355945297
1334	0.007355794058
1335	0.007355632996
1336	0.00735533602
1337	0.00735465722
1338	0.007354324007
1339	0.007354059743
1340	0.007353654376
1341	0.007353086935
1342	0.007352735638
1343	0.007352434914
1344	0.007352150509
1345	0.007351882024
1346	0.007351588127
1347	0.007351269323
1348	0.00735094039
1349	0.007350624922
1350	0.00735046912
1351	0.00735013953
1352	0.007349864287
1353	0.007349471764
1354	0.007349182719
1355	0.00734872983
1356	0.007348335524
1357	0.007348000031
1358	0.007347785127
1359	0.007347516305
1360	0.007347193608
1361	0.007346755329
1362	0.007346527827
1363	0.007345932073
1364	0.007345501393
1365	0.007345363181
1366	0.00734519793
1367	0.007344880548
1368	0.007344528212
1369	0.007344122567
1370	0.007343931233
1371	0.007343408802
1372	0.007343161694
1373	0.007342848025
1374	0.007342635567
1375	0.007342456997
1376	0.007342164472
1377	0.007341841452
1378	0.007341715811
1379	0.00734107239
1380	0.007340157642
1381	0.00733980593
1382	0.00733912115
1383	0.0073388017
1384	0.007338527206
1385	0.007338271913
1386	0.0073379141
1387	0.007337641048
1388	0.007337397123
1389	0.007337167881
1390	0.007336889244
1391	0.007336376971
1392	0.007335852039
1393	0.007335625742
1394	0.00733530253
1395	0.007334779273
1396	0.007334630736
1397	0.007334492518
1398	0.00733417047
1399	0.007333593947
1400	0.007333429463
1401	0.007333110599
1402	0.007332769563
1403	0.007332194077
1404	0.007332020702
1405	0.007331826899
1406	0.007331497437
1407	0.007331072554
1408	0.007330825102
1409	0.007330523316
1410	0.007330264446
1411	0.007330139806
1412	0.007329962258
1413	0.007329628644
1414	0.007329322861
1415	0.00732898726
1416	0.007328618851
1417	0.007328310593
1418	0.007328084031
1419	0.007327650193
1420	0.007327421922
1421	0.007327217063
1422	0.007326990889
1423	0.00732680667
1424	0.007326583208
1425	0.007326407727
1426	0.007326116369
1427	0.007325942977
1428	0.007325691973
1429	0.007325475301
1430	0.007325242298
1431	0.007324916853
1432	0.007324630939
1433	0.007324471654
1434	0.007324103138
1435	0.007323588267
1436	0.007323169532
1437	0.00732259806
1438	0.007322288207
1439	0.007322073916
1440	0.00732175206
1441	0.007321262426
1442	0.007321151824
1443	0.007320747387
1444	0.00732058141
1445	0.007320480351
1446	0.007320102534
1447	0.007320023511
1448	0.007319801282
1449	0.007319598219
1450	0.00731942613
1451	0.007319197313
1452	0.007318903722
1453	0.007318734536
1454	0.007318525878
1455	0.007318239107
1456	0.007318156018
1457	0.007317941771
1458	0.007317629383
1459	0.007316791831
1460	0.0073164959
1461	0.007316140998
1462	0.007316034294
1463	0.007315782272
1464	0.00731566636
1465	0.007315481236
1466	0.007315333144
1467	0.007315019428
1468	0.007314673211
1469	0.007314561497
1470	0.007314492272
1471	0.007314367257
1472	0.007313971402
1473	0.007313809769
1474	0.007313581331
1475	0.007313112134
1476	0.007312908329
1477	0.007312662595
1478	0.007312429456
1479	0.007312238374
1480	0.007312147704
1481	0.007311837706
1482	0.007311717451
1483	0.007311607447
